date,portfolio_return,wealth_index,cumulative_return,running_max,drawdown
1981-09-24,0.0021882745065587503,1.001449571913219,0.0014495719132190388,1.0132717838993206,-0.011667365236014748
1981-09-25,0.0039153203899415,1.0053705678416291,0.005370567841629148,1.0132717838993206,-0.007797726319078602
1981-09-28,-0.010511994668404277,0.9948021177927074,-0.005197882207292559,1.0132717838993206,-0.018227751329990993
1981-09-29,-0.0029160736938347656,0.991901201506441,-0.00809879849355899,1.0132717838993206,-0.021090671557674634
1981-09-30,-0.0007334796901498317,0.9911736621205008,-0.008826337879499158,1.0132717838993206,-0.021808681668585184
1981-10-01,-0.0033851362700118544,0.9878184042069763,-0.012181595793023692,1.0132717838993206,-0.02511999257927955
1981-10-02,-0.004694056815968532,0.9831815284937694,-0.016818471506230614,1.0132717838993206,-0.029696134722864254
1981-10-05,0.0003706165577949496,0.9835459118475474,-0.01645408815245264,1.0132717838993206,-0.029336524044300094
1981-10-06,0.002031583575330429,0.9855440675676402,-0.014455932432359764,1.0132717838993206,-0.027364540069375276
1981-10-07,-0.00336271419934849,0.9822299645375469,-0.01777003546245315,1.0132717838993206,-0.030635235141273864
1981-10-08,-0.004879435292626459,0.9774372369831071,-0.02256276301689286,1.0132717838993206,-0.03536518778635411
1981-10-09,0.001310801060956943,0.9787184627503636,-0.02128153724963644,1.0132717838993206,-0.03410074345106828
1981-10-12,0.0015826315540452766,0.9802674134720389,-0.01973258652796106,1.0132717838993206,-0.03257208080962515
1981-10-13,-0.0010152120824016657,0.9792722341498975,-0.020727765850102498,1.0132717838993206,-0.03355422532203989
1981-10-14,-0.0006042168350024854,0.9786805413799736,-0.021319458620026377,1.0132717838993206,-0.03413816812921733
1981-10-15,0.000820752439027091,0.9794837958213396,-0.020516204178660402,1.0132717838993206,-0.03334543467494622
1981-10-16,0.0007107548832085772,0.9801799687122433,-0.019820031287756668,1.0132717838993206,-0.032658380222265526
1981-10-19,5.289069785681806e-05,0.9802318111148137,-0.019768188885186277,1.0132717838993206,-0.03260721684892964
1981-10-20,0.001131637469038922,0.9813410781606151,-0.01865892183938489,1.0132717838993206,-0.03151247892823805
1981-10-21,-0.0026762956315982333,0.978714719320026,-0.02128528067997404,1.0132717838993206,-0.034104437850139724
1981-10-22,0.003821569481316732,0.9824549456222947,-0.01754505437770526,1.0132717838993206,-0.030413200847688726
1981-10-23,0.002063327126902502,0.9844820715625568,-0.015517928437443151,1.0132717838993206,-0.028412626103111016
1981-10-26,0.0006791090279330583,0.9851506422251932,-0.014849357774806782,1.0132717838993206,-0.027752812346071964
1981-10-27,0.0020546398157813054,0.9871747719592515,-0.012825228040748482,1.0132717838993206,-0.02575519456353681
1981-10-28,0.001264660145668596,0.9884232125501577,-0.011576787449842252,1.0132717838993206,-0.024523105985976845
1981-10-29,0.001977262409759246,0.9903775846132665,-0.009622415386733474,1.0132717838993206,-0.02259433219185436
1981-10-30,0.003158491465786284,0.9935056837621735,-0.006494316237826481,1.0132717838993206,-0.01950720473147116
1981-11-02,0.00028353139613372744,0.9937873738157574,-0.0062126261842425645,1.0132717838993206,-0.01922920424032959
1981-11-03,-0.0030298373711628883,0.9907763596915806,-0.009223640308419379,1.0132717838993206,-0.02220078024986738
1981-11-04,-0.002740102464599876,0.9880615309465224,-0.011938469053477618,1.0132717838993206,-0.024880050301788637
1981-11-05,-0.003519825963620958,0.9845837263162417,-0.015416273683758308,1.0132717838993206,-0.028312302818381263
1981-11-06,0.0011493034668673874,0.9857153118063182,-0.014284688193681783,1.0132717838993206,-0.027195538779297923
1981-11-09,0.0015779681329467369,0.9872707391565061,-0.012729260843493906,1.0132717838993206,-0.025660484339903422
1981-11-10,-0.00041658683882481266,0.9868594551602167,-0.01314054483978333,1.0132717838993206,-0.02606638135867434
1981-11-11,-0.0006827410365094191,0.9861856857129114,-0.01381431428708857,1.0132717838993206,-0.026731325806956918
1981-11-12,-3.118031923593219e-05,0.9861549361284051,-0.013845063871594898,1.0132717838993206,-0.026761672634920464
1981-11-13,-0.002290418108165879,0.9838962290052394,-0.01610377099476057,1.0132717838993206,-0.02899079532347848
1981-11-16,-0.003922753406714425,0.9800366467210556,-0.019963353278944385,1.0132717838993206,-0.03279982498907441
1981-11-17,0.0010189573647412643,0.9810352622799483,-0.018964737720051694,1.0132717838993206,-0.03181428924756813
1981-11-18,-0.001301271135534083,0.9797586694102023,-0.020241330589797712,1.0132717838993206,-0.03307416136680674
1981-11-19,0.0005973022155047519,0.980343881434101,-0.019656118565898995,1.0132717838993206,-0.03249661442116236
1981-11-20,0.0013402455668025063,0.9816577829751351,-0.018342217024864937,1.0132717838993206,-0.031199922297773908
1981-11-23,0.0010650837943064126,0.9827033307713366,-0.017296669228663353,1.0132717838993206,-0.030168069035090395
1981-11-24,0.0013163156000023004,0.9839968784958051,-0.016003121504194917,1.0132717838993206,-0.028891464134981115
1981-11-25,0.0001895338584211667,0.9841833792208609,-0.015816620779139146,1.0132717838993206,-0.028707406187232776
1981-11-27,0.001124128761650988,0.9852897280641819,-0.014710271935818087,1.0132717838993206,-0.027615548246549215
1981-11-30,-0.0009498619805651838,0.9843538388116523,-0.015646161188347718,1.0132717838993206,-0.028539179267762615
1981-12-01,-0.0013387886034343286,0.9830359971105045,-0.01696400288949551,1.0132717838993206,-0.02983975994324184
1981-12-02,-0.004212526427662236,0.9788949319933332,-0.021105068006666783,1.0132717838993206,-0.033926585593548
1981-12-03,0.001451675322149859,0.9803159696090855,-0.019684030390914486,1.0132717838993206,-0.03252416065846908
1981-12-04,0.0009005606457735952,0.9811988035917387,-0.018801196408261278,1.0132717838993206,-0.031652889991821476
1981-12-07,-0.0010022793573896624,0.9802153682854033,-0.019784631714596657,1.0132717838993206,-0.03262344431097053
1981-12-08,-0.004071866269963458,0.9762240623899822,-0.02377593761001784,1.0132717838993206,-0.03656247227843412
1981-12-09,0.0014389900932280032,0.977628839144532,-0.022371160855467975,1.0132717838993206,-0.035176095220598835
1981-12-10,0.0019032830062084382,0.9794895435004551,-0.02051045649954486,1.0132717838993206,-0.033339762278648544
1981-12-11,-0.001709608084245928,0.9778150002584525,-0.02218499974154753,1.0132717838993206,-0.03499237243577602
1981-12-14,-0.004240609043596509,0.9736684691253922,-0.026331530874607822,1.0132717838993206,-0.03908459250836438
1981-12-15,0.0012816531571754415,0.974916374392889,-0.02508362560711097,1.0132717838993206,-0.03785303224257408
1981-12-16,-0.0032697381876564437,0.9717286530937651,-0.028271346906234895,1.0132717838993206,-0.04099900092518838
1981-12-17,0.0003837624899429002,0.9721015661012253,-0.027898433898774666,1.0132717838993206,-0.04063097231392554
1981-12-18,0.0019486958020768208,0.9739958963422791,-0.02600410365772088,1.0132717838993206,-0.03876145391703112
1981-12-21,0.00032046512837671955,0.9743080280622389,-0.02569197193776107,1.0132717838993206,-0.038453410482959915
1981-12-22,0.0008304966546744321,0.975117187620167,-0.02488281237983303,1.0132717838993206,-0.037654849257052536
1981-12-23,-0.0002386386069446503,0.9748844870129055,-0.025115512987094468,1.0132717838993206,-0.03788450196322579
1981-12-24,0.0001314609147388516,0.975012646219333,-0.024987353780666965,1.0132717838993206,-0.03775802137976936
1981-12-28,0.0002895324919405027,0.9752949440604665,-0.024705055939533538,1.0132717838993206,-0.03747942106184965
1981-12-29,7.735016773134559e-05,0.9753703832879771,-0.024629616712022906,1.0132717838993206,-0.037404969933623855
1981-12-30,0.0007476764346066376,0.9760996447385747,-0.02390035526142531,1.0132717838993206,-0.036685260313573886
1981-12-31,0.0010194189080771471,0.9770946991725886,-0.02290530082741138,1.0132717838993206,-0.03570323905350803
1982-01-04,-0.001975143318439782,0.975164797106035,-0.024835202893965014,1.0132717838993206,-0.037607863357884574
1982-01-05,-0.0051553701047817035,0.970137461663799,-0.029862538336201006,1.0132717838993206,-0.04256935100820636
1982-01-06,-0.0017609428565836891,0.968429105030778,-0.03157089496922205,1.0132717838993206,-0.044255331670222664
1982-01-07,0.0016877367246795098,0.9700635583965869,-0.029936441603413133,1.0132717838993206,-0.04264228629406597
1982-01-08,0.0014127302521864068,0.9714339965320774,-0.028566003467922596,1.0132717838993206,-0.04128979808974942
1982-01-11,-0.0001272003492539946,0.9713104297884414,-0.0286895702115586,1.0132717838993206,-0.041411746362265744
1982-01-12,-9.385015425372162e-05,0.9712192721547775,-0.028780727845222454,1.0132717838993206,-0.041501710017735394
1982-01-13,-0.00040337631126061244,0.9708275053073505,-0.029172494692649487,1.0132717838993206,-0.04188834552229803
1982-01-14,0.00045475233511802724,0.9712689913823858,-0.02873100861761424,1.0132717838993206,-0.041452642010120666
1982-01-15,-0.0008247774087458427,0.9704679106604782,-0.029532089339521783,1.0132717838993206,-0.04224323021620369
1982-01-18,0.0011796283165191757,0.9716127020881664,-0.028387297911833587,1.0132717838993206,-0.04111343321022887
1982-01-19,-0.001130921478998419,0.9705138844141072,-0.029486115585892758,1.0132717838993206,-0.0421978586245344
1982-01-20,0.0019218884365229854,0.9723791038260479,-0.027620896173952136,1.0132717838993206,-0.04035706976454789
1982-01-21,0.0013543276244348892,0.9736960237077829,-0.026303976292217146,1.0132717838993206,-0.03905739883453618
1982-01-22,0.0018206285005946854,0.9754687624394609,-0.0245312375605391,1.0132717838993206,-0.03730787934741886
1982-01-25,0.001131066479113457,0.9765720824580786,-0.023427917541921417,1.0132717838993206,-0.03621901056004195
1982-01-26,0.0001824752402615931,0.9767502826834578,-0.02324971731654224,1.0132717838993206,-0.03604314439243439
1982-01-27,7.642531569702741e-05,0.9768249311321691,-0.02317506886783094,1.0132717838993206,-0.035969473685426245
1982-01-28,-0.003514539334427113,0.9733918414888559,-0.026608158511144064,1.0132717838993206,-0.03935759688974738
1982-01-29,-0.002083877870971209,0.9713634117705934,-0.028636588229406623,1.0132717838993206,-0.04135945833550547
1982-02-01,0.0035377402102999235,0.9747998431712283,-0.025200156828771747,1.0132717838993206,-0.037968037144035294
1982-02-02,-9.20040812642833e-05,0.9747101576072407,-0.025289842392759332,1.0132717838993206,-0.03805654801092484
1982-02-03,0.00013259237403799562,0.9748393967410368,-0.025160603258963188,1.0132717838993206,-0.03792900164493518
1982-02-04,0.001112275559902953,0.9759236867768624,-0.024076313223137635,1.0132717838993206,-0.03685891358657345
1982-02-05,0.002140349762397554,0.9780125048079733,-0.021987495192026696,1.0132717838993206,-0.03479745479111329
1982-02-08,0.002115211966817695,0.9800812085618406,-0.019918791438159444,1.0132717838993206,-0.03275584681708443
1982-02-09,-0.0031088693498017633,0.9770342641322259,-0.022965735867774062,1.0132717838993206,-0.035762882518689865
1982-02-10,-0.003101009783930733,0.9740044713199164,-0.02599552868008359,1.0132717838993206,-0.038752991254028424
1982-02-11,-0.00048763952319233353,0.9735295082439348,-0.026470491756065195,1.0132717838993206,-0.03922173328704337
1982-02-12,0.0023634735262956256,0.9758304194637369,-0.024169580536263058,1.0132717838993206,-0.03695095928902714
1982-02-16,0.0028232740609088485,0.9785854561748547,-0.021414543825145294,1.0132717838993206,-0.034232007913004625
1982-02-17,0.0018701483156640898,0.9804155561174535,-0.019584443882546543,1.0132717838993206,-0.032425878529280916
1982-02-18,0.0016323709393836078,0.9820159579797791,-0.01798404202022086,1.0132717838993206,-0.030846438651692565
1982-02-19,0.0003363599746898738,0.9823462688425504,-0.017653731157449615,1.0132717838993206,-0.030520454184326695
1982-02-22,-0.0016700928638960903,0.9807056593490815,-0.019294340650918507,1.0132717838993206,-0.0321395750554867
1982-02-23,-0.0013349899713142343,0.9793964271290394,-0.020603572870960596,1.0132717838993206,-0.033431659016419535
1982-02-24,-0.001215292680516554,0.9782061738198254,-0.021793826180174558,1.0132717838993206,-0.0346063224464358
1982-02-25,0.001718500305258127,0.9798872214281403,-0.02011277857185967,1.0132717838993206,-0.03294729311686562
1982-02-26,-0.00011318003904395389,0.9797763177541604,-0.02022368224583959,1.0132717838993206,-0.03305674417998827
1982-03-01,0.0006690406130244835,0.9804318279024176,-0.019568172097582437,1.0132717838993206,-0.032409819871354495
1982-03-02,0.001165421094594684,0.981574443836467,-0.01842555616353303,1.0132717838993206,-0.031282169864510045
1982-03-03,0.0008096913435664602,0.9823692161667074,-0.01763078383329264,1.0132717838993206,-0.030497807423090828
1982-03-04,-0.0037770082893746498,0.9786587994940192,-0.021341200505980762,1.0132717838993206,-0.034159625241020786
1982-03-05,-0.004286273217669386,0.9744640004925116,-0.025535999507488416,1.0132717838993206,-0.03829948097189395
1982-03-08,-0.0011543971715726172,0.9733390820065437,-0.026660917993456268,1.0132717838993206,-0.0394096653309598
1982-03-09,-0.002738967580332288,0.9706731378162574,-0.029326862183742586,1.0132717838993206,-0.04204069111559883
1982-03-10,-0.0026522390076111632,0.9680986806565008,-0.03190131934349916,1.0132717838993206,-0.04458142816232624
1982-03-11,-0.0017114026541539054,0.9664418740049424,-0.033558125995057586,1.0132717838993206,-0.046216534041997215
1982-03-12,-0.001374066887628526,0.9651139182270545,-0.0348860817729455,1.0132717838993206,-0.047527096320537754
1982-03-15,-0.0028162127722995596,0.9623959520838193,-0.03760404791618066,1.0132717838993206,-0.0502094626771491
1982-03-16,3.822353972356555e-05,0.9624327382637237,-0.037567261736276336,1.0132717838993206,-0.0501731583208167
1982-03-17,0.0009202359488285916,0.9633184034678034,-0.0366815965321966,1.0132717838993206,-0.049299093515941195
1982-03-18,-0.0003375391219526837,0.962993245819736,-0.037006754180264,1.0132717838993206,-0.049619992265155455
1982-03-19,0.0007948699573847149,0.9637587002200025,-0.03624129977999746,1.0132717838993206,-0.04886456374890802
1982-03-22,-0.000514160060309829,0.9632631739885733,-0.03673682601142669,1.0132717838993206,-0.04935359960217367
1982-03-23,-0.0019134501070800112,0.9614200179651586,-0.038579982034841365,1.0132717838993206,-0.05117261405881013
1982-03-24,-0.0004130334682824578,0.9610229193206623,-0.038977080679337694,1.0132717838993206,-0.05156451152482677
1982-03-25,0.0008263788572975717,0.9618170883425673,-0.038182911657432705,1.0132717838993206,-0.050780744489640206
1982-03-26,0.001437952127291182,0.9632001352708145,-0.036799864729185505,1.0132717838993206,-0.049415812641913304
1982-03-29,0.0019828653800324962,0.9651100314730856,-0.034889968526914394,1.0132717838993206,-0.04753093216599469
1982-03-30,0.00249288188161843,0.9675159367843129,-0.03248406321568709,1.0132717838993206,-0.04515653928398944
1982-03-31,0.0024466604177192193,0.9698831197303556,-0.03011688026964443,1.0132717838993206,-0.042820361583537525
1982-04-01,0.00045616219177299037,0.9703255437400153,-0.02967445625998466,1.0132717838993206,-0.04238373242175708
1982-04-02,-0.0016401086926408897,0.9687341043810359,-0.03126589561896409,1.0132717838993206,-0.043954327186426445
1982-04-05,0.0012771499184770427,0.969971323063472,-0.030028676936527998,1.0132717838993206,-0.04273331353333232
1982-04-06,-0.00036603606709881037,0.9696162785751792,-0.03038372142482082,1.0132717838993206,-0.04308370766641134
1982-04-07,0.0006986047517822228,0.9702936571147973,-0.029706342885202686,1.0132717838993206,-0.04241520139752908
1982-04-08,0.0019724886588370545,0.9722075503491978,-0.027792449650802187,1.0132717838993206,-0.040526376242410955
1982-04-12,0.002686337594750152,0.9748192280416008,-0.025180771958399184,1.0132717838993206,-0.03794890617573976
1982-04-13,-0.0008424080227518168,0.9739980325031659,-0.026001967496834144,1.0132717838993206,-0.03875934573547446
1982-04-14,0.0019505272773337298,0.9758978422336326,-0.02410215776636737,1.0132717838993206,-0.03688441961924949
1982-04-15,0.0017101104141889483,0.9775667352968209,-0.02243326470317908,1.0132717838993206,-0.03523738563517265
1982-04-16,0.0014383809453666532,0.9789728486616961,-0.021027151338303907,1.0132717838993206,-0.03384968947386824
1982-04-19,0.0014252709618812662,0.9803681502353637,-0.019631849764636278,1.0132717838993206,-0.03247266349146283
1982-04-20,0.0008294602710775557,0.9811813266670139,-0.018818673332986147,1.0132717838993206,-0.03167013800464735
1982-04-21,-0.0009270572533261076,0.9802717154012991,-0.019728284598700907,1.0132717838993206,-0.032567835226822384
1982-04-22,0.00030370244020184556,0.9805694263133274,-0.01943057368667256,1.0132717838993206,-0.03227402371765098
1982-04-23,-4.915174924922613e-05,0.9805212296107638,-0.019478770389236177,1.0132717838993206,-0.0323215891421792
1982-04-26,0.0012598173407204656,0.9817565072587721,-0.01824349274122794,1.0132717838993206,-0.031102491099939567
1982-04-27,-0.0029794285026826326,0.9788314339383511,-0.021168566061648852,1.0132717838993206,-0.0339892519541346
1982-04-28,-0.0024203613858797862,0.9764623081323615,-0.023537691867638544,1.0132717838993206,-0.03632734706704965
1982-04-29,-0.0014399075347798457,0.9750562926974532,-0.024943707302546803,1.0132717838993206,-0.037714946581069
1982-04-30,-0.0008017536347241336,0.9742745377707224,-0.02572546222927763,1.0132717838993206,-0.03848646212028839
1982-05-03,0.001367476816467238,0.9756068356139982,-0.02439316438600181,1.0132717838993206,-0.03717161464851848
1982-05-04,0.004113589187669076,0.979620081344396,-0.020379918655603957,1.0132717838993206,-0.03321093421295562
1982-05-05,0.0009729718113367263,0.9805732240693635,-0.019426775930636464,1.0132717838993206,-0.0322702757044363
1982-05-06,-0.0013247587124734245,0.9792742011475595,-0.020725798852440525,1.0132717838993206,-0.03355228408801636
1982-05-07,-0.003514624150674199,0.9758324203900741,-0.024167579609925882,1.0132717838993206,-0.036948984570724486
1982-05-10,-0.003232495489391813,0.9726780464927609,-0.027321953507239094,1.0132717838993206,-0.040062042634153805
1982-05-11,0.0008424884480548447,0.9734975165106077,-0.026502483489392326,1.0132717838993206,-0.03925330599422372
1982-05-12,-0.0005818514358174393,0.9729310855828612,-0.027068914417138767,1.0132717838993206,-0.039812317837587874
1982-05-13,-0.0003801463965087793,0.9725612293366256,-0.027438770663374412,1.0132717838993206,-0.04017732972493393
1982-05-14,0.0008173414033856158,0.97335614389669,-0.026643856103309993,1.0132717838993206,-0.03939282691661006
1982-05-17,0.00019454412312107727,0.9735455046141889,-0.026454495385811128,1.0132717838993206,-0.039205946436458694
1982-05-18,-0.0015370581698234923,0.9720491085426267,-0.027950891457373284,1.0132717838993206,-0.040682742786006365
